hourID,placeID,hours,days
1694,132598,00:00-23:30;,Sat;
1695,132598,00:00-23:30;,Sun;
1696,132597,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1697,132597,00:00-23:30;,Sat;
1698,132597,00:00-23:30;,Sun;
1699,132595,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1700,132595,09:30-23:30;,Sat;
1701,132595,09:30-23:30;,Sun;
1702,132594,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1703,132594,09:00-23:30;,Sat;
1704,132594,09:00-23:30;,Sun;
1705,132592,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1706,132592,00:00-23:30;,Sat;
1707,132592,00:00-23:30;,Sun;
1708,132591,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1709,132591,09:00-23:30;,Sat;
1710,132591,09:00-23:30;,Sun;
1711,132589,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1712,132589,09:00-23:30;,Sat;
1713,132589,09:00-23:30;,Sun;
1714,132588,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1715,132588,09:00-23:30;,Sat;
1716,132588,09:00-23:30;,Sun;
1717,132587,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1718,132587,08:30-23:30;,Sat;
1719,132587,07:30-23:30;,Sun;
1720,132586,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1721,132586,09:00-23:30;,Sat;
1722,132586,09:00-23:30;,Sun;
1723,132585,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1724,132585,09:00-23:30;,Sat;
1725,132585,09:30-23:30;,Sun;
1726,132584,08:30-20:00;,Mon;Tue;Wed;Thu;Fri;
1727,132584,09:00-22:00;,Sat;
1728,132584,09:00-20:30;,Sun;
1729,132582,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1730,132582,10:00-18:00;,Sat;
1731,132582,10:00-18:00;,Sun;
1732,132581,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1733,132581,00:00-23:30;,Sat;
1734,132581,00:00-23:30;,Sun;
1735,132580,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1736,132580,00:00-23:30;,Sat;
1737,132580,00:00-23:30;,Sun;
1738,132579,13:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1739,132579,13:00-18:00;,Sat;
1740,132579,13:00-18:00;,Sun;
1741,132578,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1742,132578,18:00-23:30;,Sat;
1743,132578,18:00-23:30;,Sun;
1744,132577,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1745,132577,11:00-22:00;,Sat;
1746,132577,11:00-22:00;,Sun;
1747,132576,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1748,132576,11:00-22:00;,Sat;
1749,132576,11:00-22:00;,Sun;
1750,132575,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1751,132575,00:00-23:30;,Sat;
1752,132575,00:00-23:30;,Sun;
1753,132574,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1754,132574,11:00-16:00;,Sat;
1755,132574,11:00-16:00;,Sun;
1756,132573,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1757,132573,07:00-23:30;,Sat;
1758,132573,07:00-23:30;,Sun;
1759,132572,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1760,132572,00:00-23:30;,Sat;
1761,132572,00:00-23:30;,Sun;
1762,132571,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1763,132571,00:00-23:30;,Sat;
1764,132571,00:00-23:30;,Sun;
1765,132570,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1766,132570,00:00-23:30;,Sat;
1767,132570,00:00-23:30;,Sun;
1768,132569,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1769,132569,00:00-23:30;,Sat;
1770,132569,00:00-23:30;,Sun;
1771,132568,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1772,132568,00:00-23:30;,Sat;
1773,132568,00:00-23:30;,Sun;
1774,132567,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1775,132567,00:00-23:30;,Sat;
1776,132567,00:00-23:30;,Sun;
1777,132566,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1778,132566,00:00-23:30;,Sat;
1779,132566,00:00-23:30;,Sun;
1780,132565,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1781,132565,00:00-23:30;,Sat;
1782,132565,00:00-23:30;,Sun;
1783,132564,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1784,132564,00:00-23:30;,Sat;
1785,132564,00:00-23:30;,Sun;
1786,132563,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1787,132563,00:00-23:30;,Sat;
1788,132563,00:00-23:30;,Sun;
1789,132562,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1790,132562,00:00-23:30;,Sat;
1791,132562,00:00-23:30;,Sun;
1792,132561,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1793,132561,00:00-23:30;,Sat;
1794,132561,00:00-23:30;,Sun;
1795,132560,08:00-12:00;,Mon;Tue;Wed;Thu;Fri;
1796,132560,00:00-00:00;,Sat;
1797,132560,00:00-00:00;,Sun;
1798,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1799,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
1800,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1801,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
1802,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
1803,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
1804,132545,07:00-22:00;,Sat;
1805,132545,07:00-22:00;,Sun;
1806,132545,07:00-22:00;,Sun;
1807,132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1808,132545,07:00-22:00;,Sat;
1809,132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1810,132544,17:00-22:00;,Sat;
1811,132544,17:00-22:00;,Sun;
1812,132544,17:00-22:00;,Sun;
1813,132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1814,132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1815,132544,17:00-22:00;,Sat;
1816,132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1817,132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1818,132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1819,132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1820,132535,12:00-17:00;16:00-22:00;,Sat;
1821,132535,12:00-17:00;16:00-22:00;,Sat;
1822,132532,12:00-17:00;,Sat;
1823,132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1824,132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1825,132532,12:00-17:00;,Sat;
1826,132531,11:00-21:00;,Sat;
1827,132531,11:00-21:00;,Sun;
1828,132531,11:00-21:00;,Sun;
1829,132531,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1830,132531,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1831,132531,11:00-21:00;,Sat;
1832,132530,16:30-23:00;,Sun;
1833,132530,16:30-23:00;,Sun;
1834,132530,16:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1835,132530,16:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1836,132530,16:30-23:00;,Sat;
1837,132530,16:30-23:00;,Sat;
1838,132527,21:30-21:00;,Sun;
1839,132527,21:30-21:00;,Sun;
1840,132527,21:30-21:00;,Mon;Tue;Wed;Thu;Fri;
1841,132527,21:30-21:00;,Mon;Tue;Wed;Thu;Fri;
1842,132527,21:30-21:00;,Sat;
1843,132527,21:30-21:00;,Sat;
1844,132521,12:00-21:00;,Sun;
1845,132521,12:00-21:00;,Sun;
1846,132521,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1847,132521,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1848,132521,12:00-21:00;,Sat;
1849,132521,12:00-21:00;,Sat;
1850,132518,12:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1851,132518,12:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1852,132498,08:00-23:30;,Sat;
1853,132498,08:00-23:30;,Sun;
1854,132498,08:00-23:30;,Sun;
1855,132498,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1856,132498,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1857,132498,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1858,132498,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1859,132498,07:00-23:30;,Sat;
1860,132498,07:00-23:30;,Sat;
1861,132498,08:00-23:30;,Sat;
1862,132498,07:00-00:30;,Sun;
1863,132498,07:00-00:30;,Sun;
1864,132491,21:30-19:00;,Mon;Tue;Wed;Thu;Fri;
1865,132491,21:30-19:00;,Mon;Tue;Wed;Thu;Fri;
1866,132491,07:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1867,132491,07:00-21:00;,Sat;
1868,132491,07:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1869,132491,07:00-21:00;,Sat;
1870,132483,13:30-22:00;,Sat;
1871,132483,13:30-22:00;,Sun;
1872,132483,13:30-22:00;,Sun;
1873,132483,13:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1874,132483,13:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1875,132483,13:30-22:00;,Sat;
1876,132482,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1877,132482,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1878,132482,00:00-23:30;,Sat;
1879,132482,00:00-23:30;,Sat;
1880,132482,00:00-23:30;,Sun;
1881,132482,00:00-23:30;,Sun;
1882,132481,21:30-01:00;,Sun;
1883,132481,21:30-01:00;,Sun;
1884,132481,21:30-01:00;,Mon;Tue;Wed;Thu;Fri;
1885,132481,21:30-01:00;,Mon;Tue;Wed;Thu;Fri;
1886,132481,21:30-01:00;,Sat;
1887,132481,21:30-01:00;,Sat;
1888,132479,13:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1889,132479,13:30-22:00;,Sat;
1890,132479,13:30-22:00;,Sun;
1891,132479,13:30-22:00;,Sun;
1892,132479,13:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1893,132479,13:30-22:00;,Sat;
1894,132478,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1895,132478,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1896,132478,17:00-00:00;,Sat;
1897,132478,17:00-00:00;,Sat;
1898,132477,13:30-15:00;21:30-23:30;,Sat;
1899,132477,13:30-15:00;21:30-23:30;,Sun;
1900,132477,13:30-15:00;21:30-23:30;,Sun;
1901,132477,13:30-15:00;21:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1902,132477,13:30-15:00;21:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1903,132477,13:30-15:00;21:30-23:30;,Sat;
1904,132474,06:00-23:00;,Sun;
1905,132474,06:00-23:00;,Sun;
1906,132474,06:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1907,132474,06:00-23:00;,Sat;
1908,132474,06:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1909,132474,06:00-23:00;,Sat;
1910,132469,11:00-00:00;,Sat;
1911,132469,11:00-00:00;,Sat;
1912,132469,11:00-00:00;,Sun;
1913,132469,11:00-00:00;,Sun;
1914,132469,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1915,132469,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1916,132468,11:00-01:00;,Sat;
1917,132468,11:00-01:00;,Sun;
1918,132468,11:00-01:00;,Sun;
1919,132468,11:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1920,132468,11:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1921,132468,11:00-01:00;,Sat;
1922,132449,17:00-21:00;,Sat;
1923,132449,17:00-21:00;,Sun;
1924,132449,17:00-21:00;,Sun;
1925,132449,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1926,132449,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1927,132449,17:00-21:00;,Sat;
1928,132447,17:00-22:00;,Sun;
1929,132447,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1930,132447,17:00-22:00;,Sat;
1931,132447,17:00-22:00;,Sat;
1932,132447,17:00-22:00;,Sun;
1933,132447,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1934,132446,19:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1935,132446,19:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1936,132446,19:00-22:30;,Sat;
1937,132446,19:00-22:30;,Sat;
1938,132443,12:00-14:00;10:00-22:00;,Sat;
1939,132443,12:00-14:00;10:00-22:00;,Sat;
1940,132443,12:00-14:00;10:00-22:00;,Sun;
1941,132443,12:00-14:00;10:00-22:00;,Sun;
1942,132443,12:00-14:00;10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1943,132443,12:00-14:00;10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1944,132439,11:00-22:00;,Sat;
1945,132439,11:00-22:00;,Sun;
1946,132439,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1947,132439,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1948,132439,11:00-22:00;,Sat;
1949,132439,11:00-22:00;,Sun;
1950,132438,18:00-22:30;,Sun;
1951,132438,18:00-22:30;,Sun;
1952,132438,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1953,132438,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1954,132438,18:00-22:30;,Sat;
1955,132438,18:00-22:30;,Sat;
1956,132437,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1957,132437,17:00-23:00;,Sat;
1958,132437,17:00-23:00;,Sat;
1959,132437,17:00-23:00;,Sun;
1960,132437,17:00-23:00;,Sun;
1961,132437,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1962,132436,07:00-00:00;,Sat;
1963,132436,07:00-00:00;,Sat;
1964,132436,07:00-00:00;,Sun;
1965,132436,07:00-00:00;,Sun;
1966,132436,07:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1967,132436,07:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1968,132421,17:00-00:00;,Sat;
1969,132421,17:00-00:00;,Sat;
1970,132421,17:00-00:00;,Sun;
1971,132421,17:00-00:00;,Sun;
1972,132421,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1973,132421,17:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1974,132409,12:00-14:00;,Mon;Tue;Wed;Thu;Fri;
1975,132409,12:00-14:00;,Mon;Tue;Wed;Thu;Fri;
1976,132407,17:00-22:00;,Sun;
1977,132407,17:00-22:00;,Sun;
1978,132407,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1979,132407,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1980,132407,17:00-22:00;,Sat;
1981,132407,17:00-22:00;,Sat;
1982,132399,12:00-22:00;,Sat;
1983,132399,12:00-22:00;,Sun;
1984,132399,12:00-22:00;,Sun;
1985,132399,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1986,132399,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1987,132399,12:00-22:00;,Sat;
1988,132396,18:00-11:00;,Sat;
1989,132396,18:00-11:00;,Sun;
1990,132396,18:00-11:00;,Sun;
1991,132396,18:00-11:00;,Mon;Tue;Wed;Thu;Fri;
1992,132396,18:00-11:00;,Mon;Tue;Wed;Thu;Fri;
1993,132396,18:00-11:00;,Sat;
1994,132395,10:00-18:00;,Sat;
1995,132395,10:00-18:00;,Sun;
1996,132395,10:00-18:00;,Sun;
1997,132395,10:00-18:00;,Sat;
1998,132372,08:00-23:00;12:00;,Sun;
1999,132372,08:00-23:00;12:00;,Sun;
2000,132372,08:00-23:00;12:00;,Mon;Tue;Wed;Thu;Fri;
2001,132372,08:00-23:00;12:00;,Mon;Tue;Wed;Thu;Fri;
2002,132372,08:00-23:00;12:00;,Sat;
2003,132372,08:00-23:00;12:00;,Sat;
2004,132364,17:00-23:30;,Sat;
2005,132364,17:00-23:30;,Sun;
2006,132364,17:00-23:30;,Sun;
2007,132364,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2008,132364,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2009,132364,17:00-23:30;,Sat;
2010,132361,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2011,132361,17:00-22:00;,Sat;
2012,132361,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2013,132361,17:00-22:00;,Sat;
2014,132361,17:00-22:00;,Sun;
2015,132361,17:00-22:00;,Sun;
2016,132355,17:00-22:00;12:00;,Sun;
2017,132355,17:00-22:00;12:00;,Sun;
2018,132355,17:00-22:00;12:00;,Mon;Tue;Wed;Thu;Fri;
2019,132355,17:00-22:00;12:00;,Mon;Tue;Wed;Thu;Fri;
2020,132355,17:00-22:00;12:00;,Sat;
2021,132355,17:00-22:00;12:00;,Sat;
2022,132353,17:00-23:00;,Sun;
2023,132353,17:00-23:00;,Sun;
2024,132353,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
2025,132353,17:00-23:00;,Mon;Tue;Wed;Thu;Fri;
2026,132353,17:00-23:00;,Sat;
2027,132353,17:00-23:00;,Sat;
2028,132319,18:00-22:30;,Sat;
2029,132319,18:00-22:30;,Sun;
2030,132319,18:00-22:30;,Sun;
2031,132319,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
2032,132319,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
2033,132319,18:00-22:30;,Sat;
2034,132318,17:00-22:00;,Sun;
2035,132318,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2036,132318,17:00-22:00;,Sat;
2037,132318,17:00-22:00;,Sun;
2038,132318,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2039,132318,17:00-22:00;,Sat;
2040,132317,17:00-22:00;,Sun;
2041,132317,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2042,132317,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2043,132317,17:00-22:00;,Sat;
2044,132317,17:00-22:00;,Sat;
2045,132317,17:00-22:00;,Sun;
2046,132310,11:00-22:00;,Sun;
2047,132310,11:00-22:00;,Sat;
2048,132310,11:00-22:00;,Sun;
2049,132310,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2050,132310,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2051,132310,11:00-22:00;,Sat;
2052,132302,11:00-21:00;,Sun;
2053,132302,11:00-21:00;,Sun;
2054,132302,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2055,132302,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2056,132302,11:00-21:00;,Sat;
2057,132302,11:00-21:00;,Sat;
2058,132301,08:00-22:00;,Sat;
2059,132301,08:00-22:00;,Sun;
2060,132301,08:00-22:00;,Sun;
2061,132301,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2062,132301,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2063,132301,08:00-22:00;,Sat;
2064,132297,08:00-22:00;,Sun;
2065,132297,08:00-22:00;,Sun;
2066,132297,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2067,132297,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2068,132297,08:00-22:00;,Sat;
2069,132297,08:00-22:00;,Sat;
2070,132284,12:00-00:00;,Sat;
2071,132284,12:00-00:00;,Sat;
2072,132284,12:00-00:00;,Sun;
2073,132284,12:00-00:00;,Sun;
2074,132284,12:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2075,132284,12:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2076,132275,11:00-14:30;05:30-23:00;13:30-14:30;,Mon;Tue;Wed;Thu;Fri;
2077,132275,11:00-14:30;05:30-23:00;13:30-14:30;,Mon;Tue;Wed;Thu;Fri;
2078,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sun;
2079,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sun;
2080,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2081,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2082,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sat;
2083,132275,05:30-12:00;13:30-12:00;10:30-22:00;,Sat;
2084,132273,17:00-22:00;,Sun;
2085,132273,17:00-22:00;,Sun;
2086,132273,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2087,132273,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2088,132273,17:00-22:00;,Sat;
2089,132273,17:00-22:00;,Sat;
2090,132266,10:00-20:00;,Sat;
2091,132266,10:00-20:00;,Sun;
2092,132266,10:00-20:00;,Sun;
2093,132266,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
2094,132266,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
2095,132266,10:00-20:00;,Sat;
2096,132265,11:00-22:00;,Sun;
2097,132265,11:00-22:00;,Sun;
2098,132265,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2099,132265,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2100,132265,11:00-22:00;,Sat;
2101,132265,11:00-22:00;,Sat;
2102,132258,10:00-20:30;10:00-14:00;,Mon;Tue;Wed;Thu;Fri;
2103,132258,10:00-20:30;10:00-14:00;,Sat;
2104,132258,10:00-20:30;10:00-14:00;,Mon;Tue;Wed;Thu;Fri;
2105,132258,10:00-20:30;10:00-14:00;,Sat;
2106,132255,16:00-22:00;12:00-22:00;,Sun;
2107,132255,16:00-22:00;12:00-22:00;,Sun;
2108,132255,16:00-22:00;12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2109,132255,16:00-22:00;12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2110,132255,16:00-22:00;12:00-22:00;,Sat;
2111,132255,16:00-22:00;12:00-22:00;,Sat;
2112,132250,00:00-23:30;,Sat;
2113,132250,00:00-23:30;,Sun;
2114,132250,00:00-23:30;,Sun;
2115,132250,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2116,132250,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2117,132250,00:00-23:30;,Sat;
2118,132244,12:00-15:00;18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2119,132244,12:00-15:00;18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2120,132244,12:00-15:00;18:00-22:00;,Sat;
2121,132244,12:00-15:00;18:00-22:00;,Sat;
2122,132243,13:30-15:00;05:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2123,132243,13:30-15:00;05:30-22:00;,Sat;
2124,132243,13:30-15:00;05:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2125,132243,13:30-15:00;05:30-22:00;,Sat;
2126,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sun;
2127,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sun;
2128,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sat;
2129,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Sat;
2130,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2131,132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2132,132231,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2133,132231,17:00-22:00;,Sat;
2134,132231,17:00-22:00;,Sat;
2135,132231,17:00-22:00;,Sun;
2136,132231,17:00-22:00;,Sun;
2137,132231,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2138,132229,00:00-23:30;,Sun;
2139,132229,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2140,132229,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2141,132229,00:00-23:30;,Sat;
2142,132229,00:00-23:30;,Sat;
2143,132229,00:00-23:30;,Sun;
2144,132226,11:00-21:00;,Sun;
2145,132226,11:00-21:00;,Sat;
2146,132226,11:00-21:00;,Sun;
2147,132226,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2148,132226,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2149,132226,11:00-21:00;,Sat;
2150,132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Mon;Tue;Wed;Thu;Fri;
2151,132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Mon;Tue;Wed;Thu;Fri;
2152,132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Sat;
2153,132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30;,Sat;
2154,132220,21:30-23:00;,Mon;Tue;Wed;Thu;Fri;
2155,132220,21:30-23:00;,Mon;Tue;Wed;Thu;Fri;
2156,132220,21:30-23:00;,Sat;
2157,132220,21:30-23:00;,Sat;
2158,132216,11:00-00:00;,Sat;
2159,132216,11:00-00:00;,Sat;
2160,132216,11:00-00:00;,Sun;
2161,132216,11:00-00:00;,Sun;
2162,132216,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2163,132216,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2164,132207,12:30-16:30;16:00-22:00;,Sat;
2165,132207,12:30-16:30;16:00-22:00;,Sun;
2166,132207,12:30-16:30;16:00-22:00;,Sun;
2167,132207,12:30-16:30;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2168,132207,12:30-16:30;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2169,132207,12:30-16:30;16:00-22:00;,Sat;
2170,132206,16:30-22:30;,Sun;
2171,132206,16:30-22:30;,Sun;
2172,132206,16:30-22:30;,Mon;Tue;Wed;Thu;Fri;
2173,132206,16:30-22:30;,Mon;Tue;Wed;Thu;Fri;
2174,132206,16:30-22:30;,Sat;
2175,132206,16:30-22:30;,Sat;
2176,132204,08:00-21:00;,Sat;
2177,132204,08:00-21:00;,Sun;
2178,132204,08:00-21:00;,Sun;
2179,132204,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2180,132204,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2181,132204,08:00-21:00;,Sat;
2182,132187,10:00-00:00;;17:00-23:30;,Sat;
2183,132187,10:00-00:00;;17:00-23:30;,Sun;
2184,132187,10:00-00:00;;17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2185,132187,10:00-00:00;;17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2186,132187,10:00-00:00;;17:00-23:30;,Sun;
2187,132187,10:00-00:00;;17:00-23:30;,Sat;
2188,132186,10:00-14:00;,Sat;
2189,132186,10:00-14:00;,Sun;
2190,132186,10:00-14:00;,Sun;
2191,132186,10:00-14:00;,Sat;
2192,132165,21:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2193,132165,21:30-22:00;,Mon;Tue;Wed;Thu;Fri;
2194,132165,21:30-22:00;,Sat;
2195,132165,21:30-22:00;,Sat;
2196,132165,21:30-22:00;,Sun;
2197,132165,21:30-22:00;,Sun;
2198,132164,17:00-21:00;,Sat;
2199,132164,17:00-21:00;,Sun;
2200,132164,17:00-21:00;,Sun;
2201,132164,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
